접수일자,제작사,차명,모델년도
2022-07-11,현대자동차(주),캐스퍼(CASPER),2023
2022-07-11,현대자동차(주),캐스퍼(CASPER),2022
2022-07-11,현대자동차(주),캐스퍼(CASPER),2023
2022-07-11,현대자동차(주),팰리세이드(PALISADE),2023
2022-07-11,르노코리아자동차 주식회사,QM6,2017
2022-07-11,현대자동차(주),맥스크루즈 (MAXCRUZ),2014
2022-07-11,르노코리아자동차 주식회사,QM6,2017
2022-07-11,현대자동차(주),싼타페(SANTAFE),2014
2022-07-12,현대자동차(주),캐스퍼(CASPER),2023
2022-07-11,메르세데스벤츠코리아(주),GLC350 e 4Matic,2019
2022-07-12,현대자동차(주),캐스퍼(CASPER),2023
2022-07-12,현대자동차(주),캐스퍼(CASPER),2023
2022-07-12,현대자동차(주),캐스퍼(CASPER),2022
2022-07-11,폭스바겐그룹코리아 주식회사,Tiguan 2.0 TDI,2018
2022-07-11,현대자동차(주),캐스퍼(CASPER),2022
2022-07-11,현대자동차(주),캐스퍼(CASPER),2022
2022-07-11,현대자동차(주),캐스퍼(CASPER),2023
2022-07-11,현대자동차(주),캐스퍼(CASPER),2022
2022-07-08,현대자동차(주),캐스퍼(CASPER),2023
2022-07-08,현대자동차(주),캐스퍼(CASPER),2022
2022-07-08,현대자동차(주),캐스퍼(CASPER),2022
2022-07-08,현대자동차(주),캐스퍼(CASPER),2023
2022-07-08,르노코리아자동차 주식회사,QM6,2017
2022-07-08,현대자동차(주),캐스퍼(CASPER),2023
2022-07-08,현대자동차(주),캐스퍼(CASPER),2022
2022-07-08,현대자동차(주),캐스퍼(CASPER),2022
2022-07-08,현대자동차(주),캐스퍼(CASPER),2023
2022-07-08,현대자동차(주),팰리세이드(PALISADE),2023
2022-07-08,타타대우상용차(주),더쎈,2022
2022-07-08,현대자동차(주),쏘나타(SONATA),2018
2022-07-08,르노코리아자동차 주식회사,SM6,2016
2022-07-07,메르세데스벤츠코리아(주),Mercedes-Benz EQS450 +,2022
2022-07-08,현대자동차(주),맥스크루즈 (MAXCRUZ),2015
2022-07-07,현대자동차(주),아반떼 (AVANTE),2012
2022-07-08,한불모터스(주),Peugeot 3008 1.6 BlueHDi,2018
2022-07-08,현대자동차(주),캐스퍼(CASPER),2023
2022-07-11,기아주식회사,K7,2020
2022-07-08,현대자동차(주),캐스퍼(CASPER),2023
2022-07-08,르노코리아자동차 주식회사,SM5 LPLi,2013
2022-07-08,현대자동차(주),캐스퍼(CASPER),2023
2022-07-08,현대자동차(주),팰리세이드(PALISADE),2023
2022-07-11,(주)재규어랜드로버코리아,재규어 XF 20d,2017
2022-07-11,한국지엠(주),스파크 1.0,2017
2022-07-08,현대자동차(주),싼타페(SANTAFE),2015
2022-07-11,주식회사 나인인디에어,나인인디에어캠핑카,2021
2022-07-08,현대자동차(주),팰리세이드(PALISADE),2023
2022-07-08,기아주식회사,니로 EV,2019
2022-07-08,현대자동차(주),싼타페 하이브리드(SANTAFE HYBRID),2022
2022-07-11,현대자동차(주),팰리세이드(PALISADE),2023
2022-07-07,르노코리아자동차 주식회사,QM6,2022
2022-07-08,기아주식회사,니로 하이브리드,2020
2022-07-08,(주)재규어랜드로버코리아,디스커버리 SD4,2018
2022-07-07,폭스바겐그룹코리아 주식회사,Tiguan 2.0 TDI,2018
2022-07-08,혼다코리아(주),WW125,2020
2022-07-08,현대자동차(주),팰리세이드(PALISADE),2023
2022-07-08,르노코리아자동차 주식회사,QM6,2019
2022-07-08,르노코리아자동차 주식회사,SM3,2012
2022-07-08,현대자동차(주),팰리세이드(PALISADE),2023
2022-07-08,현대자동차(주),팰리세이드(PALISADE),2023
2022-07-08,르노코리아자동차 주식회사,QM6,2017
2022-07-07,현대자동차(주),팰리세이드(PALISADE),2023
2022-07-06,(주)한중특장,한중8.5톤카고,2022
2022-07-07,(주)재규어랜드로버코리아,재규어 XE 2.0D,2016
2022-07-06,기아주식회사,쏘렌토 하이브리드,2022
2022-07-07,기아주식회사,K5,2020
2022-07-07,르노코리아자동차 주식회사,QM6,2017
2022-07-06,현대자동차(주),싼타페(SANTAFE),2013
2022-07-07,현대자동차(주),투싼 하이브리드(TUCSON HYBRID),2021
2022-07-07,현대자동차(주),제네시스(GENESIS),2016
2022-07-07,현대자동차(주),캐스퍼(CASPER),2023
2022-07-07,기아주식회사,쏘렌토,2021
2022-07-07,현대자동차(주),아반떼(AVANTE),2016
2022-07-07,현대자동차(주),캐스퍼(CASPER),2023
2022-07-07,르노코리아자동차 주식회사,QM6,2017
2022-07-07,현대자동차(주),코나 일렉트릭 (KONA ELECTRIC),2019
2022-07-06,(주)재규어랜드로버코리아,재규어 F-PACE 20d,2017
2022-07-07,현대자동차(주),제네시스(GENESIS),2014
2022-07-07,자기인증면제차량,BENZ C300,2008
2022-07-07,현대자동차(주),팰리세이드(PALISADE),2023
2022-07-08,현대자동차(주),그랜저 하이브리드 (GRANDEUR HYBRID),2016
2022-07-07,기아주식회사,니로 EV,2019
2022-07-08,현대자동차(주),팰리세이드(PALISADE),2023
2022-07-07,현대자동차(주),그랜저(GRANDEUR),2011
2022-07-07,르노코리아자동차 주식회사,QM6,2017
2022-07-05,기아주식회사,K5,2019
2022-07-07,스텔란티스코리아주식회사,짚 레니게이드 2.4,2018
2022-07-07,현대자동차(주),그랜드 스타렉스(GRAND STAREX),2019
2022-07-05,기아주식회사,그랜드 카니발,2011
2022-07-07,현대자동차(주),팰리세이드(PALISADE),2023
2022-07-07,현대자동차(주),팰리세이드(PALISADE),2023
2022-07-07,르노코리아자동차 주식회사,QM6,2017
2022-07-07,기아주식회사,K8 하이브리드,2022
2022-07-07,현대자동차(주),팰리세이드(PALISADE),2023
2022-07-07,기아주식회사,K8 하이브리드,2022
2022-07-05,현대자동차(주),GV70,2022
2022-07-07,기아주식회사,니로 EV,2019
2022-07-07,현대자동차(주),팰리세이드(PALISADE),2023
2022-07-07,포드세일즈서비스코리아(유),Lincoln Nautilus 2.7 AWD,2022
2022-07-07,비엠더블유코리아(주),BMW 530e,2022
2022-07-05,(주)한성특장,한성8.5톤플러스카고,2020
2022-07-07,포드세일즈서비스코리아(유),Lincoln Nautilus 2.7 AWD,2022
2022-07-05,기아주식회사,봉고Ⅲ 1톤 EV,2021
2022-07-07,현대자동차(주),스타리아 라운지 (STARIA LOUNGE),2022
2022-07-07,혼다코리아(주),ACCORD HYBRID,2018
2022-07-06,비엠더블유코리아(주),BMW 520d,2018
2022-07-06,기아주식회사,K5,2011
2022-07-06,기아주식회사,쏘렌토,2021
2022-07-06,현대자동차(주),팰리세이드(PALISADE),2023
2022-07-07,포드세일즈서비스코리아(유),Lincoln Nautilus 2.7 AWD,2022
2022-07-06,현대자동차(주),팰리세이드(PALISADE),2023
2022-07-06,현대자동차(주),팰리세이드(PALISADE),2023
2022-07-06,현대자동차(주),팰리세이드(PALISADE),2023
2022-07-06,현대자동차(주),팰리세이드(PALISADE),2023
2022-07-04,기아주식회사,K7,2011
2022-07-06,기아주식회사,니로 EV,2019
2022-07-06,르노코리아자동차 주식회사,XM3,2020
2022-07-06,르노코리아자동차 주식회사,QM6,2017
2022-07-06,(주)재규어랜드로버코리아,디스커버리 SD4,2017
2022-07-06,르노코리아자동차 주식회사,QM3,2016
2022-07-04,기아주식회사,K7,2016
2022-07-06,기아주식회사,쏘렌토,2010
2022-07-06,르노코리아자동차 주식회사,QM6,2017
2022-07-04,기아주식회사,K5,2011
2022-07-04,현대자동차(주),아반떼(AVANTE),2021
2022-07-06,기아주식회사,니로 EV,2019
2022-07-06,르노코리아자동차 주식회사,QM6,2018
2022-07-06,한국지엠(주),말리부 1.5 TURBO,2017
2022-07-06,현대자동차(주),맥스크루즈 (MAXCRUZ),2018
2022-07-04,기아주식회사,봉고Ⅲ 1톤 EV,2020
2022-07-06,현대자동차(주),팰리세이드(PALISADE),2023
2022-07-06,현대자동차(주),팰리세이드(PALISADE),2023
2022-07-06,르노코리아자동차 주식회사,QM6,2017
2022-07-06,현대자동차(주),팰리세이드(PALISADE),2023
2022-07-06,현대자동차(주),팰리세이드(PALISADE),2023
2022-07-06,혼다코리아(주),ACCORD HYBRID,2019
2022-07-06,기아주식회사,니로 EV,2019
2022-07-06,현대자동차(주),팰리세이드(PALISADE),2023
2022-07-06,현대자동차(주),팰리세이드(PALISADE),2023
2022-07-06,현대자동차(주),팰리세이드(PALISADE),2023
2022-07-05,현대자동차(주),팰리세이드(PALISADE),2023
2022-07-05,현대자동차(주),팰리세이드(PALISADE),2023
2022-07-05,기아주식회사,니로 EV,2019
2022-07-05,현대자동차(주),팰리세이드(PALISADE),2023
2022-07-05,르노코리아자동차 주식회사,QM6,2017
2022-07-06,현대자동차(주),팰리세이드(PALISADE),2023
2022-07-05,한불모터스(주),Peugeot 2008 1.6 BlueHDi,2017
2022-07-05,르노코리아자동차 주식회사,QM6,2017
2022-07-05,현대자동차(주),팰리세이드(PALISADE),2023
2022-07-05,현대자동차(주),팰리세이드(PALISADE),2021
2022-07-05,현대자동차(주),팰리세이드(PALISADE),2023
2022-07-05,현대자동차(주),GV80,2022
2022-07-05,기아주식회사,니로 EV,2022
2022-07-05,현대자동차(주),팰리세이드(PALISADE),2023
2022-07-05,현대자동차(주),팰리세이드(PALISADE),2023
2022-07-05,현대자동차(주),아반떼(AVANTE),2021
2022-07-05,현대자동차(주),팰리세이드(PALISADE),2023
2022-07-05,현대자동차(주),팰리세이드(PALISADE),2023
2022-07-05,현대자동차(주),팰리세이드(PALISADE),2023
2022-07-05,현대자동차(주),팰리세이드(PALISADE),2023
2022-07-05,르노코리아자동차 주식회사,QM6,2017
2022-07-05,혼다코리아(주),ODYSSEY,2022
2022-07-05,기아주식회사,니로 EV,2019
2022-07-05,메르세데스벤츠코리아(주),Mercedes-Benz E250,2022
2022-07-05,혼다코리아(주),ACCORD HYBRID,2018
2022-07-05,기아주식회사,쏘렌토 하이브리드,2021
2022-07-05,현대자동차(주),싼타페(SANTAFE),2013
2022-07-05,르노코리아자동차 주식회사,QM6,2019
2022-07-05,르노코리아자동차 주식회사,QM6,2017
2022-07-05,폭스바겐그룹코리아 주식회사,Golf 2.0 TDI BMT,2015
2022-07-05,기아주식회사,니로 EV,2019
2022-07-05,기아주식회사,봉고Ⅲ 1톤 EV,2022
2022-07-05,한국지엠(주),말리부 1.5 TURBO,2017
2022-07-05,비엠더블유코리아(주),BMW X6 xDrive30d,2022
2022-07-05,현대자동차(주),팰리세이드(PALISADE),2023
2022-07-05,르노코리아자동차 주식회사,QM6,2018
2022-07-05,르노코리아자동차 주식회사,XM3,2020
2022-07-04,기아주식회사,니로 EV,2019
2022-07-04,기아주식회사,니로 EV,2019
2022-07-04,기아주식회사,니로 EV,2019
2022-07-04,기아주식회사,니로 EV,2019
2022-07-04,르노코리아자동차 주식회사,QM6,2017
2022-07-04,현대자동차(주),쏘나타(SONATA),2020
2022-07-04,르노코리아자동차 주식회사,QM6,2019
2022-07-04,기아주식회사,니로 EV,2019
2022-07-04,폭스바겐그룹코리아 주식회사,Tiguan Allspace 2.0 TDI,2018
2022-07-04,르노코리아자동차 주식회사,QM6,2017
2022-07-04,폴스타오토모티브코리아 유한회사,Polestar 2 Long Range Single Motor,2022
2022-07-04,폴스타오토모티브코리아 유한회사,Polestar 2 Long Range Single Motor,2022
2022-07-04,메르세데스벤츠코리아(주),E220 d,2017
2022-07-04,폴스타오토모티브코리아 유한회사,Polestar 2 Long Range Single Motor,2022
2022-07-04,폴스타오토모티브코리아 유한회사,Polestar 2 Long Range Single Motor,2022
2022-07-04,르노코리아자동차 주식회사,XM3,2020
2022-07-04,폴스타오토모티브코리아 유한회사,Polestar 2 Long Range Single Motor,2022
2022-07-04,르노코리아자동차 주식회사,QM6,2019
2022-07-04,폴스타오토모티브코리아 유한회사,Polestar 2 Long Range Single Motor,2022
2022-07-04,르노코리아자동차 주식회사,QM6,2017
2022-07-04,(주)재규어랜드로버코리아,재규어 XF 20d,2018
2022-07-04,기아주식회사,쏘렌토,2015
2022-06-30,현대자동차(주),코나 일렉트릭 (KONA ELECTRIC),2020
2022-07-04,(주)재규어랜드로버코리아,재규어 XE 20d,2017
2022-07-04,현대자동차(주),싼타페(SANTAFE),2021
2022-07-04,르노코리아자동차 주식회사,QM6,2018
2022-07-04,현대자동차(주),투싼(TUCSON),2018
2022-06-30,비엠더블유코리아(주),BMW i3,2015
2022-07-04,혼다코리아(주),ACCORD HYBRID,2021
2022-07-04,메르세데스벤츠코리아(주),C200 K,2009
2022-06-30,혼다코리아(주),ACCORD HYBRID,2021
2022-06-30,비엠더블유코리아(주),BMW 530i xDrive,2018
2022-06-30,폭스바겐그룹코리아 주식회사,Tiguan 2.0 TDI Blue Motion,2013
2022-06-30,비엠더블유코리아(주),BMW 530i,2017
2022-06-30,르노코리아자동차 주식회사,QM6,2017
2022-06-29,(주)한국쓰리축,한국쓰리축4.5톤트럭,2016
2022-06-29,한국상용트럭(주),한국상용8.5톤카고트럭,2022
2022-06-30,기아주식회사,니로 EV,2019
2022-06-30,기아주식회사,K5,2016
2022-06-30,르노코리아자동차 주식회사,QM6,2019
2022-06-30,기아주식회사,EV6,2022
2022-06-30,기아주식회사,니로 하이브리드,2020
2022-06-30,(주)재규어랜드로버코리아,재규어 XF 20d,2018
2022-06-30,르노코리아자동차 주식회사,QM6,2019
2022-06-30,현대자동차(주),맥스크루즈 (MAXCRUZ),2014
2022-06-30,(주)재규어랜드로버코리아,레인지로버 스포츠 3.0D,2011
2022-06-30,현대자동차(주),투싼(TUCSON),2018
2022-06-30,기아주식회사,쏘렌토 하이브리드,2021
2022-06-30,현대자동차(주),맥스크루즈 (MAXCRUZ),2015
2022-06-30,르노코리아자동차 주식회사,QM6,2019
2022-06-30,현대자동차(주),쏘나타(SONATA),2022
2022-06-30,한국지엠(주),알페온2.4DOHC,2012
2022-06-30,현대자동차(주),아반떼(AVANTE),2016
2022-06-30,스텔란티스코리아주식회사,짚 레니게이드 2.4 FWD,2021
2022-06-29,르노코리아자동차 주식회사,QM6,2017
2022-06-29,기아주식회사,카니발 리무진,2019
2022-06-29,기아주식회사,쏘렌토,2021
2022-06-28,비엠더블유코리아(주),BMW X3 xDrive20d,2015
2022-06-29,기아주식회사,쏘렌토,2021
2022-06-28,기아주식회사,쏘렌토 하이브리드,2022
2022-06-29,르노코리아자동차 주식회사,QM3,2015
2022-06-29,기아주식회사,K7,2020
2022-06-29,현대자동차(주),제네시스(GENESIS),2015
2022-06-30,르노코리아자동차 주식회사,SM3,2013
2022-06-29,르노코리아자동차 주식회사,QM6,2017
2022-06-28,(주)재규어랜드로버코리아,재규어 XF 20d,2018
2022-06-28,현대자동차(주),팰리세이드(PALISADE),2023
2022-06-29,비엠더블유코리아(주),BMW 530i,2017
2022-06-29,르노코리아자동차 주식회사,QM6,2017
2022-06-29,메르세데스벤츠코리아(주),GLC350 e 4Matic,2018
2022-06-29,르노코리아자동차 주식회사,QM6,2017
2022-06-29,기아주식회사,니로 EV,2019
2022-06-29,르노코리아자동차 주식회사,QM6,2017
2022-06-28,기아주식회사,포르테,2012
2022-06-29,기아주식회사,쏘렌토 하이브리드,2022
2022-06-28,혼다코리아(주),CIVIC 4D,2017
2022-06-28,폭스바겐그룹코리아 주식회사,Tiguan Allspace 2.0 TDI,2018
2022-06-28,현대자동차(주),그랜저(GRANDEUR),2011
2022-06-28,기아주식회사,K5,2020
2022-06-28,기아주식회사,니로 하이브리드,2020
2022-06-28,현대자동차(주),쏘나타(SONATA) 하이브리드,2014
2022-06-28,르노코리아자동차 주식회사,MASTER,2021
2022-06-28,한불모터스(주),Peugeot 3008 GT 2.0 BlueHDi,2019
2022-06-27,메르세데스벤츠코리아(주),벤츠 E 300 e,2019
2022-06-28,르노코리아자동차 주식회사,QM6,2019
2022-06-28,기아주식회사,쏘렌토 하이브리드,2021
2022-06-28,기아주식회사,쏘렌토,2022
2022-06-28,현대자동차(주),아반떼 하이브리드(AVANTE HYBRID),2012
2022-06-27,현대자동차(주),포터Ⅱ 일렉트릭 (PORTERⅡ ELECTRIC),2020
2022-06-27,혼다코리아(주),ACCORD 1.5T,2019
2022-06-27,현대자동차(주),그랜저 하이브리드,2018
2022-06-27,쌍용자동차(주),렉스턴,2014
2022-06-27,기아주식회사,니로 하이브리드,2020
2022-06-27,현대자동차(주),투싼(TUCSON),2016
2022-06-27,현대자동차(주),싼타페 하이브리드(SANTAFE HYBRID),2022
2022-06-27,기아주식회사,니로 하이브리드,2020
2022-06-27,기아주식회사,스포티지,2022
2022-06-27,기아주식회사,니로 하이브리드,2020
2022-06-27,현대자동차(주),싼타페(SANTAFE),2019
2022-06-27,비엠더블유코리아(주),BMW 520d,2018
2022-06-27,폭스바겐그룹코리아 주식회사,Passat 2.0 TSI,2018
2022-06-27,기아주식회사,K7 하이브리드,2014
2022-06-27,기아주식회사,니로 하이브리드,2020
2022-06-27,메르세데스벤츠코리아(주),Mercedes-Benz A220 Sedan,2021
2022-06-27,폭스바겐그룹코리아 주식회사,A4 30 TDI,2018
2022-06-27,메리트특장차주식회사,메리트12.5톤트럭,2021
2022-06-27,폭스바겐그룹코리아 주식회사,A6 45 TFSI quattro,2021
2022-06-27,현대자동차(주),제네시스(GENESIS),2015
2022-06-27,현대자동차(주),싼타페(SANTAFE),2021
2022-06-27,혼다코리아(주),ACCORD 1.5T,2018
2022-06-27,기아주식회사,봉고Ⅲ 플러스냉동차,2020
2022-06-27,메르세데스벤츠코리아(주),Mercedes-Benz CLA250 4MATIC,2020
2022-06-27,메르세데스벤츠코리아(주),E300 4Matic,2019
2022-06-27,메르세데스벤츠코리아(주),C200,2017
2022-06-27,메르세데스벤츠코리아(주),Mercedes-Benz CLA250 4MATIC,2020
2022-06-27,현대자동차(주),아이오닉5 (IONIQ5),2022
2022-06-27,현대자동차(주),맥스크루즈 (MAXCRUZ),2014
2022-06-27,기아주식회사,쏘렌토 하이브리드,2021
2022-06-27,현대자동차(주),포터Ⅱ 일렉트릭 (PORTERⅡ ELECTRIC),2020
2022-06-24,(주)재규어랜드로버코리아,레인지로버 스포츠 5.0SC,2011
2022-06-24,르노코리아자동차 주식회사,QM6,2021
